Keyword;Position;Previous Position;Search Volume;Keyword Difficulty Index;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends;Timestamp
"spanish modern interior design";"59";"0";"50";"72.52";"1.05";"https://www.trendir.com/spanish-summer-home-with-charming-eclectic-interiors/";"0.00";"0.00";"0.20";"29400000";"0.78,0.22,0.56,0.11,0.56,0.11,0.33,0.33,1.00,0.56,0.56,0.56";"1510241609"
"interior design rustic chic";"48";"0";"90";"67.28";"3.54";"https://www.trendir.com/rustic-chic-revival-in-classic-cabin-with-eclectic-details/";"0.00";"0.00";"0.13";"29800000";"0.57,0.71,0.14,0.57,0.14,1.00,0.43,1.00,0.43,0.71,0.71,0.71";"1509682848"
"modern contemporary interior doors";"27";"0";"90";"64.37";"2.19";"https://www.trendir.com/modern-interior-doors/";"0.00";"0.00";"1.00";"10600000";"0.44,1.00,1.00,0.33,1.00,0.78,0.56,0.11,0.56,0.33,0.33,1.00";"1509678251"
"interior wooden shutters for windows";"43";"30";"10";"75.63";"4.26";"https://www.trendir.com/modern-interior-shutters/";"0.00";"0.00";"1.00";"15600000";"0.50,0.50,0.50,0.50,0.50,1.00,0.50,0.50,0.50,0.50,0.50,1.00";"1510571939"
"ranch style house interior design";"16";"0";"20";"77.09";"1.97";"https://www.trendir.com/ranch-style-house-designs/";"0.00";"0.00";"0.24";"5560000";"0.20,0.60,0.20,0.60,1.00,0.60,0.40,0.40,0.20,0.40,0.40,0.60";"1509118256"
"bathroom interior design";"46";"0";"320";"77.50";"2.91";"https://www.trendir.com/interiors/bathroom-interiors/";"0.00";"0.00";"0.25";"271000000";"1.00,0.82,0.82,1.00,0.82,1.00,0.82,0.82,0.82,0.82,1.00,0.82";"1508908053"
"interior home design ideas";"77";"60";"110";"84.35";"2.09";"https://www.trendir.com/interiors/";"0.00";"0.00";"0.58";"109000000";"0.42,0.81,0.81,0.35,0.19,0.19,0.19,0.27,0.35,0.42,0.65,1.00";"1510796551"
"outdoor interiors";"43";"0";"480";"85.71";"1.31";"https://www.trendir.com/outdoor-interior-design-a-different-kind-of-interiors-by-paola-lenti/";"0.00";"0.00";"0.89";"3920000";"0.48,0.59,1.00,0.88,0.72,0.72,0.48,0.32,0.21,0.21,0.26,0.26";"1508811624"
"contemporary interior wood doors";"44";"0";"20";"66.24";"1.73";"https://www.trendir.com/modern-interior-doors/";"0.00";"0.00";"1.00";"31900000";"1.00,0.33,1.00,0.33,0.33,0.67,0.67,0.67,0.67,0.33,1.00,0.67";"1509427799"
"chalet interiors";"65";"0";"30";"78.58";"2.41";"https://www.trendir.com/modern-ski-chalet-with-beautiful-rustic-interiors/";"0.00";"0.00";"0.23";"18000000";"1.00,0.50,0.75,0.50,0.50,0.50,1.00,0.75,0.75,0.75,1.00,0.75";"1509331390"
"contemporary interior design ideas";"33";"0";"70";"80.06";"2.14";"https://www.trendir.com/interiors/";"0.00";"0.00";"0.35";"32100000";"0.79,0.50,0.36,0.50,0.50,1.00,0.50,0.36,0.29,0.21,0.50,0.79";"1508432473"
"new ideas for interior home design";"87";"0";"10";"82.77";"1.69";"https://www.trendir.com/interiors/";"0.00";"0.00";"0.33";"121000000";"1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00";"1509161255"
"interior design ideas for stairs";"39";"0";"90";"84.70";"2.50";"https://www.trendir.com/colorful-staircase-designs/";"0.00";"0.00";"1.00";"27100000";"0.44,0.78,0.11,0.56,0.11,1.00,0.33,1.00,0.33,0.56,0.56,0.78";"1509683404"
"two tone interior paint ideas";"53";"40";"50";"83.96";"4.25";"https://www.trendir.com/two-tone-kitchen-cabinets/";"0.00";"0.00";"0.34";"2820000";"0.44,0.78,0.33,1.00,0.33,0.22,0.56,0.56,0.11,0.33,0.33,0.33";"1510365857"
"cottage home interiors";"59";"0";"30";"84.45";"1.29";"https://www.trendir.com/house-design/cottage-homes/";"0.00";"0.00";"0.32";"9250000";"0.60,0.40,0.60,0.40,0.80,1.00,0.80,0.80,0.40,0.60,0.80,0.80";"1508962040"
"interior curtains";"67";"0";"30";"78.19";"1.52";"https://www.trendir.com/interior-curtains-design-for-glass-house-privacy-and-energy-saving/";"0.00";"0.00";"1.00";"7570000";"0.40,0.40,0.60,0.60,0.80,0.60,0.80,0.60,1.00,0.80,1.00,0.60";"1508719042"
"interior doors modern";"35";"0";"50";"60.04";"1.81";"https://www.trendir.com/modern-interior-doors/";"0.00";"0.00";"1.00";"4770000";"0.44,0.44,0.56,0.78,0.56,0.56,0.44,0.78,1.00,0.78,0.78,0.78";"1508459255"
"luxury apartment interior design ideas";"70";"0";"40";"66.57";"5.67";"https://www.trendir.com/modern-luxury-penthouses/";"0.00";"0.00";"0.66";"36200000";"1.00,0.33,0.78,0.22,0.78,0.22,0.44,0.44,0.11,0.78,0.78,0.78";"1510367602"
"white wooden shutters interior";"33";"0";"90";"80.37";"6.00";"https://www.trendir.com/modern-interior-shutters/";"0.00";"0.00";"1.00";"7800000";"0.44,0.44,0.78,0.33,0.78,1.00,0.11,0.56,0.11,0.33,0.33,0.44";"1509681381"
"houses interiors";"56";"0";"10";"83.77";"2.11";"https://www.trendir.com/";"0.00";"0.00";"0.15";"5220000";"0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,1.00,0.50";"1507854174"
"brick facade interior";"75";"94";"90";"69.26";"1.44";"http://www.trendir.com/house-decorated-in-brick-veneer-inside-and-out/";"0.00";"0.00";"1.00";"10100000";"0.82,1.00,1.00,0.65,0.65,0.12,0.24,0.24,0.65,0.18,0.41,0.29";"1505455910"
"metal staircases interior";"63";"0";"20";"71.03";"2.80";"https://www.trendir.com/staircase-designs/";"0.00";"0.00";"1.00";"15900000";"0.33,0.67,0.67,0.67,1.00,1.00,0.67,0.67,1.00,0.33,0.33,0.67";"1508912091"
"door shutters interior";"14";"0";"50";"70.44";"2.48";"https://www.trendir.com/modern-interior-shutters/";"0.00";"0.00";"1.00";"33000000";"0.56,0.56,0.56,0.78,0.56,1.00,0.44,0.78,0.56,0.22,0.78,0.33";"1508554885"
"beautiful interiors of houses";"30";"0";"10";"84.58";"1.45";"https://www.trendir.com/interiors/";"0.00";"0.00";"0.20";"224000000";"1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00";"1510861246"
"interior church design";"61";"0";"20";"69.22";"2.15";"https://www.trendir.com/unusual-interior-design-converting-a-church/";"0.00";"0.00";"0.62";"117000000";"0.20,0.40,0.20,0.20,0.40,0.40,0.60,0.20,0.60,0.40,1.00,0.80";"1508912090"
"decorative etched glass interior doors";"91";"0";"90";"67.61";"1.68";"https://www.trendir.com/acid-etched-glass-door-by-vitr/";"0.00";"0.00";"1.00";"54200000";"0.22,0.44,0.11,0.56,0.11,1.00,0.33,0.33,0.78,0.11,0.11,0.11";"1509684129"
"designing interior of house";"95";"0";"70";"81.71";"2.29";"https://www.trendir.com/interiors/";"0.00";"0.00";"0.66";"47000000";"0.56,0.44,0.78,0.33,0.78,0.11,0.44,0.56,0.11,0.78,0.78,1.00";"1510281624"
"log cabin interiors ideas";"64";"0";"30";"69.44";"1.10";"https://www.trendir.com/rustic-log-cabin-design-with-stunning-interiors/";"0.00";"0.00";"0.28";"6510000";"1.00,0.75,0.75,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,0.50";"1509385447"
"contemporary interior home design";"11";"0";"20";"72.47";"2.71";"https://www.trendir.com/interiors/";"0.00";"0.00";"0.56";"1750000";"0.50,0.25,0.50,0.50,0.25,0.25,0.50,0.50,0.75,0.50,1.00,0.75";"1508938470"
"interior design house plans";"65";"0";"20";"79.44";"2.76";"https://www.trendir.com/industrial-style-house-plan-suburban-exterior-industrial-interior/";"0.00";"0.00";"0.38";"10600000";"0.67,0.67,0.67,0.67,1.00,1.00,0.67,0.33,0.67,1.00,0.67,1.00";"1509513439"
"interior small house design";"24";"27";"10";"79.78";"5.20";"https://www.trendir.com/small-home-design-ideas-metal-clad-house-with-wood-interior/";"0.00";"0.00";"0.13";"174000000";"0.50,0.50,0.50,0.50,0.50,0.50,0.50,1.00,0.50,0.50,1.00,0.50";"1510584646"
"a frame home interiors";"62";"0";"20";"69.65";"5.04";"https://www.trendir.com/small-wooden-homes-and-cottages/";"0.00";"0.00";"0.17";"4410000";"0.67,0.33,1.00,1.00,0.33,0.67,0.67,0.67,0.33,1.00,0.67,0.67";"1509537353"
"interior design of house";"76";"0";"20";"76.34";"2.19";"https://www.trendir.com/interiors/";"0.00";"0.00";"0.26";"5760000";"0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.33,1.00,0.67,1.00,1.00";"1508902150"
"interior modern design";"8";"0";"20";"79.99";"12.02";"https://www.trendir.com/interiors/";"0.00";"0.01";"0.23";"299000000";"0.67,0.67,0.67,0.33,0.67,1.00,0.67,1.00,1.00,1.00,1.00,1.00";"1509423281"
"interior pivot doors";"20";"0";"90";"65.56";"1.85";"https://www.trendir.com/modern-interior-doors/";"0.00";"0.00";"1.00";"2870000";"0.45,0.45,0.45,0.64,0.82,1.00,0.64,1.00,0.82,0.64,1.00,0.82";"1508347331"
"white modern interior doors";"62";"0";"50";"57.64";"1.33";"https://www.trendir.com/modern-interior-doors/";"0.00";"0.00";"1.00";"15900000";"0.44,0.56,0.56,0.33,0.44,0.22,0.44,0.56,0.56,0.78,1.00,1.00";"1508557589"
"interior glass windows";"78";"0";"50";"76.13";"3.19";"https://www.trendir.com/glass-windows-bedroom-interior/";"0.00";"0.00";"1.00";"135000000";"1.00,0.82,0.45,0.45,0.27,0.36,0.27,0.27,0.36,0.27,0.45,0.64";"1508515207"
"modern interior design ideas for apartments";"14";"0";"20";"76.39";"1.58";"https://www.trendir.com/interiors/apartment-interiors/";"0.00";"0.00";"0.37";"3030000";"0.67,0.33,0.67,0.33,0.67,0.33,1.00,0.33,1.00,0.33,0.33,0.33";"1509455779"
"interior design apartment";"54";"65";"110";"84.26";"2.12";"https://www.trendir.com/interiors/apartment-interiors/";"0.00";"0.00";"0.17";"2950000";"0.64,0.79,0.79,0.64,0.79,0.79,0.64,0.79,0.79,0.79,1.00,1.00";"1510792559"
"interior design inspiration";"35";"0";"390";"76.37";"5.18";"https://www.trendir.com/red-interior-design-inspiration/";"0.00";"0.00";"0.19";"60000000";"0.81,0.81,0.67,0.81,1.00,1.00,0.81,0.81,0.81,0.67,0.81,0.81";"1508860964"
"solid panel interior window shutters";"97";"0";"40";"61.05";"3.07";"https://www.trendir.com/modern-interior-shutters/";"0.00";"0.00";"1.00";"6420000";"0.57,0.43,0.57,0.57,0.43,0.71,0.57,1.00,0.29,0.14,0.43,0.71";"1508620258"
"interior sliding doors modern";"62";"0";"30";"72.48";"1.45";"https://www.trendir.com/sliding-barn-doors-for-the-home/";"0.00";"0.00";"1.00";"14200000";"0.29,1.00,0.29,0.14,0.43,0.57,0.57,0.43,0.29,0.14,0.57,0.43";"1508768089"
"interior ideas for home";"69";"64";"10";"85.19";"4.83";"https://www.trendir.com/interiors/";"0.00";"0.00";"0.53";"127000000";"1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00";"1510569771"
"glass interior wall";"88";"0";"20";"68.80";"2.76";"https://www.trendir.com/house-with-floating-facade-glass-walls-and-interior-courtyard/";"0.00";"0.00";"0.77";"207000000";"0.25,0.25,0.25,0.25,0.25,0.25,0.50,0.50,0.50,0.50,1.00,0.50";"1509405238"
"interior decorative shutters";"62";"0";"20";"79.27";"1.29";"https://www.trendir.com/modern-interior-shutters/";"0.00";"0.00";"1.00";"12600000";"0.25,0.50,0.25,0.50,0.75,0.75,0.50,1.00,1.00,0.50,0.75,0.50";"1509494455"
"modern interior furniture";"61";"0";"30";"61.77";"1.49";"https://www.trendir.com/";"0.00";"0.00";"0.90";"165000000";"0.60,0.60,0.80,0.60,0.60,0.60,1.00,0.60,0.40,0.60,0.40,0.80";"1509402504"
"decorative interior doors with glass";"88";"0";"30";"66.30";"1.69";"https://www.trendir.com/modern-interior-doors/";"0.00";"0.00";"1.00";"5760000";"0.40,0.60,0.20,0.40,0.40,0.40,0.40,1.00,0.40,0.20,0.40,1.00";"1508775109"
"spanish home interiors";"36";"0";"20";"81.14";"3.75";"https://www.trendir.com/minimalist-home-interior-architecture-by-spanish-firm-acero/";"0.00";"0.00";"0.14";"15800000";"0.67,0.33,1.00,0.33,0.67,0.67,0.33,0.67,1.00,1.00,1.00,1.00";"1509097208"
"interior house colors";"75";"0";"590";"85.25";"1.05";"https://www.trendir.com/green-color-interior-design/";"0.00";"0.00";"0.31";"692000000";"0.82,0.67,0.82,0.67,0.82,0.82,0.67,0.67,0.67,0.67,1.00,1.00";"1508902915"
"modern interior doors with glass";"27";"0";"40";"66.77";"2.08";"https://www.trendir.com/modern-interior-doors/";"0.00";"0.00";"1.00";"4040000";"0.43,0.14,0.14,0.29,0.43,1.00,0.71,0.57,0.29,0.71,0.71,1.00";"1508679339"
"interior design ideas for bedroom";"25";"0";"50";"71.22";"5.17";"https://www.trendir.com/modern-bedroom-design-ideas/";"0.00";"0.00";"0.55";"37300000";"0.44,0.33,0.33,0.78,1.00,1.00,0.78,0.33,0.44,0.56,0.78,0.78";"1508581658"
"what is eclectic style interior design";"74";"62";"40";"72.91";"2.07";"https://www.trendir.com/wimbledon-residence-layers-multiple-styles-for-eclectic-done-right/";"0.00";"0.00";"0.31";"2310000";"1.00,0.44,0.33,1.00,0.33,0.33,0.11,0.56,0.11,0.78,0.78,0.44";"1510373128"
"sliding wood barn doors interior";"91";"0";"40";"84.16";"1.33";"https://www.trendir.com/barn-doors/";"0.00";"0.00";"1.00";"4300000";"0.57,0.29,0.43,0.71,0.43,0.43,0.71,0.43,0.14,0.57,1.00,0.71";"1508587821"
"bedroom interior design ideas";"27";"44";"140";"76.36";"2.04";"https://www.trendir.com/modern-bedroom-design-ideas/";"0.00";"0.00";"0.20";"47700000";"0.66,0.28,0.34,0.66,1.00,0.34,0.22,0.34,0.28,0.22,0.44,0.22";"1510774679"
"interior design molding";"98";"0";"90";"83.31";"8.65";"https://www.trendir.com/living-room-molding-design-and-wainscoting-ideas/";"0.00";"0.00";"0.62";"53200000";"0.29,0.71,1.00,0.29,1.00,1.00,0.14,0.57,0.14,0.43,0.43,0.71";"1509690679"
"2 bedroom apartment interior design";"44";"0";"70";"80.05";"3.64";"https://www.trendir.com/micro-apartments/";"0.00";"0.00";"0.22";"39400000";"0.33,0.78,1.00,0.33,1.00,1.00,0.22,0.56,0.22,0.44,0.44,0.78";"1510279821"
"modern interior wood doors";"27";"0";"30";"65.26";"1.52";"https://www.trendir.com/modern-interior-doors/";"0.00";"0.00";"1.00";"15000000";"0.60,0.60,0.60,0.40,0.40,0.40,0.20,1.00,0.40,0.40,0.80,0.40";"1509400441"
"concrete floor tiles interior";"24";"0";"30";"66.45";"1.52";"https://www.trendir.com/stylish-concrete-interiors/";"0.00";"0.00";"1.00";"62300000";"0.29,0.29,0.14,0.29,0.29,0.14,0.29,0.43,0.29,1.00,0.71,0.29";"1509362957"
"container homes interior";"63";"0";"50";"79.29";"1.88";"https://www.trendir.com/modern-shipping-container-homes/";"0.00";"0.00";"0.05";"25900000";"0.56,0.44,0.56,0.44,0.44,1.00,0.78,0.44,0.78,0.78,0.78,0.78";"1508479646"
"interior shutters for windows";"73";"50";"260";"78.00";"1.70";"https://www.trendir.com/modern-interior-shutters/";"0.00";"0.00";"1.00";"2670000";"1.00,0.16,0.08,0.08,0.13,0.13,0.11,0.16,0.20,0.08,0.16,0.13";"1510720720"
"modern interior design magazines";"19";"0";"20";"73.28";"11.35";"https://www.trendir.com/";"0.00";"0.00";"0.86";"38900000";"0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.33,0.67,1.00,0.33,0.67";"1508911245"
"sliding barn style interior doors";"86";"0";"20";"84.01";"1.01";"https://www.trendir.com/sliding-barn-doors-for-the-home/";"0.00";"0.00";"1.00";"11500000";"0.40,0.20,0.40,0.40,0.40,0.20,0.40,0.20,0.40,0.60,1.00,0.80";"1508995789"
"pole barn interior ideas";"27";"0";"110";"66.82";"1.32";"https://www.trendir.com/barn-home-ideas/";"0.00";"0.00";"0.21";"0";"0.08,0.44,0.44,0.19,0.44,0.01,0.30,0.55,0.12,0.82,0.82,1.00";"1509680120"
"barn style doors interior";"59";"57";"110";"84.70";"1.75";"https://www.trendir.com/sliding-barn-doors-for-the-home/";"0.00";"0.00";"1.00";"3730000";"1.00,0.81,0.54,0.27,0.27,0.27,0.35,0.54,0.35,0.27,0.27,0.27";"1510837573"
"interior beams in houses";"14";"11";"50";"69.78";"1.07";"https://www.trendir.com/elegant-suburban-house-with-exposed-interior-wood-beams/";"0.00";"0.00";"0.84";"28100000";"0.44,1.00,0.56,0.11,0.56,0.11,1.00,0.78,0.33,0.56,0.56,0.44";"1510148886"
"custom private jet interiors";"11";"0";"20";"62.83";"2.58";"https://www.trendir.com/best-private-jet-interior-designs/";"0.00";"0.00";"0.36";"4030000";"0.67,1.00,1.00,0.67,1.00,0.67,0.33,0.67,0.33,0.33,0.67,0.67";"1509426384"
"interior designer for apartments";"53";"0";"70";"80.81";"4.05";"https://www.trendir.com/interiors/apartment-interiors/";"0.00";"0.00";"0.80";"2960000";"0.56,0.78,0.78,0.22,0.78,1.00,0.11,1.00,0.44,0.78,0.78,0.33";"1510090913"
"scandinavian house interior design";"50";"0";"70";"77.69";"2.53";"https://www.trendir.com/scandinavian-style-interior-design-white-but-powerful/";"0.00";"0.00";"0.34";"2410000";"0.56,0.11,0.11,0.11,0.78,1.00,0.44,0.44,0.11,0.78,0.78,0.78";"1510120615"
"rustic style interior design";"85";"0";"30";"75.48";"2.40";"https://www.trendir.com/white-rustic-interior-design-cottage-style-decor/";"0.00";"0.00";"0.22";"35200000";"0.40,0.60,0.60,0.20,0.80,0.40,0.60,0.60,0.40,0.60,1.00,1.00";"1509365978"
"interior design for small houses";"62";"0";"90";"86.61";"2.12";"https://www.trendir.com/";"0.00";"0.00";"0.27";"60200000";"0.50,0.64,0.64,0.79,1.00,0.64,0.64,0.79,0.79,0.64,0.64,0.21";"1508347605"
"kitchen interior";"17";"19";"210";"75.63";"2.53";"https://www.trendir.com/interiors/kitchen-interiors/";"0.00";"0.00";"0.25";"258000000";"0.66,0.66,0.44,0.44,0.44,0.66,0.66,0.66,0.66,0.53,0.81,1.00";"1510835805"
"home interior design photos";"17";"0";"30";"79.74";"1.79";"https://www.trendir.com/interiors/";"0.00";"0.00";"0.58";"55500000";"0.60,0.40,0.40,0.40,0.20,0.60,0.60,0.60,0.40,0.40,1.00,1.00";"1508961891"
"interior fans";"22";"0";"30";"74.00";"2.71";"https://www.trendir.com/decorating-with-ceiling-fans-interior-design-ideas-that-work/";"0.00";"0.00";"1.00";"111000000";"0.80,0.60,0.60,0.40,0.80,0.60,0.60,0.60,0.80,0.20,1.00,0.80";"1508865314"
"interior design idea websites";"95";"59";"10";"74.67";"1.18";"https://www.trendir.com/";"0.00";"0.00";"0.67";"43100000";"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00";"1510491661"
"interior decorating magazine";"65";"0";"50";"73.59";"3.42";"https://www.trendir.com/";"0.00";"0.00";"1.00";"0";"1.00,0.71,0.71,0.43,1.00,0.57,0.71,0.71,0.71,1.00,0.71,1.00";"1508587329"
"walls designs interiors";"24";"0";"10";"77.84";"5.73";"https://www.trendir.com/panorama-house-design-glass-walls-modern-interiors/";"0.00";"0.00";"0.45";"79100000";"0.50,1.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,1.00";"1509567220"
"mirrored interior door";"59";"63";"90";"74.30";"1.29";"http://www.trendir.com/modern-interior-doors/";"0.00";"0.00";"1.00";"22500000";"0.50,0.50,0.50,0.64,0.64,0.64,0.79,0.50,1.00,0.64,1.00,0.79";"1505421370"
"luxury home interior designs";"25";"0";"20";"78.09";"5.40";"https://www.trendir.com/house-design/luxury-homes/";"0.00";"0.00";"0.48";"4530000";"0.75,0.50,0.25,0.25,0.25,0.25,0.50,0.50,0.25,1.00,0.75,0.25";"1509428241"
"apartment interior designer";"69";"62";"10";"75.87";"2.50";"https://www.trendir.com/interiors/apartment-interiors/";"0.00";"0.00";"0.66";"4030000";"0.33,0.67,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,1.00,0.33";"1510597829"
"home interior and design";"65";"61";"10";"80.57";"6.60";"https://www.trendir.com/interiors/";"0.00";"0.00";"0.63";"479000000";"0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,1.00,0.50,0.50,0.50";"1510696600"
"best modern interior design blogs";"34";"30";"10";"67.32";"6.67";"https://www.trendir.com/";"0.00";"0.00";"0.05";"4070000";"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00";"1510585514"
"contemporary wall murals interior";"42";"0";"10";"63.42";"1.95";"https://www.trendir.com/modern-wall-art/";"0.00";"0.00";"0.99";"4460000";"0.50,0.50,0.50,0.50,0.50,0.50,1.00,0.50,0.50,0.50,0.50,0.50";"1510487263"
"interior houses design pictures";"81";"0";"10";"77.26";"2.69";"https://www.trendir.com/house-design/";"0.00";"0.00";"0.27";"27900000";"0.50,0.50,0.50,0.50,0.50,1.00,1.00,0.50,0.50,0.50,0.50,0.50";"1509246040"
"master bedroom interior design ideas";"55";"0";"70";"83.97";"3.06";"https://www.trendir.com/modern-bedroom-design-ideas/";"0.00";"0.00";"0.23";"14500000";"0.64,0.45,0.36,0.45,0.64,0.64,0.36,0.45,0.64,0.82,1.00,0.64";"1508456541"
"images of master bedroom interior";"70";"76";"10";"76.30";"4.86";"https://www.trendir.com/modern-wooden-bedroom-designs/";"0.00";"0.00";"0.27";"4510000";"1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00";"1510841021"
"house designs interior photos";"21";"0";"10";"85.29";"3.56";"https://www.trendir.com/interiors/";"0.00";"0.00";"1.00";"17900000";"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00";"1509152637"
"modern interior doors design";"10";"0";"10";"66.83";"3.01";"https://www.trendir.com/modern-interior-doors/";"0.00";"0.00";"1.00";"12400000";"1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00";"1509254676"
"best interior design ideas living room";"97";"88";"10";"77.27";"4.13";"https://www.trendir.com/interiors/";"0.00";"0.00";"0.71";"7670000";"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00";"1510507782"
"bay window shutters interior";"38";"0";"90";"61.35";"3.36";"https://www.trendir.com/modern-interior-shutters/";"0.00";"0.00";"1.00";"2940000";"0.22,0.78,0.78,0.33,0.78,1.00,0.11,0.56,0.11,0.33,0.33,0.78";"1509689764"
"white shutters interior";"34";"0";"20";"79.33";"2.24";"https://www.trendir.com/modern-interior-shutters/";"0.00";"0.00";"1.00";"4590000";"0.67,1.00,0.33,0.33,0.67,0.33,0.33,0.67,0.33,0.67,0.67,0.33";"1508939178"
"home interior design idea";"64";"0";"10";"79.95";"4.22";"https://www.trendir.com/interiors/";"0.00";"0.00";"0.59";"58900000";"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00";"1509568100"
"townhouse interior decorating";"64";"60";"70";"87.16";"4.51";"https://www.trendir.com/";"0.00";"0.00";"0.64";"9550000";"0.33,1.00,0.44,0.11,0.44,0.11,0.78,0.78,0.22,0.44,0.44,0.44";"1510317303"
"interior design wall panels";"65";"85";"10";"69.64";"2.82";"https://www.trendir.com/decorative-panels-by-totalston/";"0.00";"0.00";"0.92";"3210000";"1.00,0.50,0.50,0.50,0.50,0.50,0.50,1.00,0.50,0.50,0.50,1.00";"1510508181"
"white window shutters interior";"37";"0";"30";"85.54";"3.23";"https://www.trendir.com/modern-interior-shutters/";"0.00";"0.00";"1.00";"2020000";"0.40,0.20,0.40,0.20,0.60,0.60,0.40,0.40,0.80,0.80,1.00,0.60";"1508865174"
"interior bedroom designs";"21";"0";"70";"78.57";"3.00";"https://www.trendir.com/modern-bedroom-design-ideas/";"0.00";"0.00";"0.22";"30100000";"1.00,0.56,0.78,0.78,1.00,1.00,1.00,0.78,0.78,0.56,0.78,0.78";"1508529701"
"interior design staircase";"31";"0";"10";"81.39";"1.23";"https://www.trendir.com/staircase-interior-design-by-eestairs/";"0.00";"0.00";"0.48";"26200000";"0.33,0.33,0.33,0.33,1.00,0.67,0.67,0.33,0.33,0.33,0.33,0.67";"1509152186"
"interior decoration office pictures";"61";"0";"40";"88.84";"2.89";"https://www.trendir.com/interiors/";"0.00";"0.00";"1.00";"62500000";"0.14,0.14,0.57,0.14,0.14,0.14,0.14,0.14,1.00,0.14,0.14,0.29";"1510400881"
"log cabin interior ideas";"28";"31";"40";"67.87";"1.53";"https://www.trendir.com/rustic-log-cabin-design-with-stunning-interiors/";"0.00";"0.00";"0.32";"52000000";"0.12,0.01,0.06,0.12,0.06,0.03,0.10,0.03,0.10,0.01,0.01,1.00";"1510416215"
"wooden shutters interior";"52";"0";"260";"73.66";"2.83";"https://www.trendir.com/modern-interior-shutters/";"0.00";"0.00";"1.00";"3210000";"0.19,0.35,0.54,0.81,1.00,0.35,0.29,1.00,1.00,0.23,0.29,1.00";"1510862829"
"rolling barn doors interior";"68";"0";"50";"83.69";"1.36";"https://www.trendir.com/sliding-barn-doors-for-the-home/";"0.00";"0.00";"1.00";"4240000";"0.29,0.14,0.21,0.14,0.14,0.07,0.29,0.21,0.36,0.50,1.00,0.64";"1508618619"
"interior sliding doors";"69";"75";"2900";"78.52";"1.71";"https://www.trendir.com/glass-sliding-door-from-albed/";"0.00";"0.00";"1.00";"20300000";"1.00,0.81,0.81,0.67,0.81,0.81,0.81,0.81,0.67,0.67,1.00,1.00";"1510896287"
"decorative wood wall panels for interiors";"30";"0";"40";"66.63";"1.04";"https://www.trendir.com/decorative-panels-by-totalston/";"0.00";"0.00";"1.00";"5050000";"0.71,0.57,0.57,0.29,0.43,0.43,0.43,0.57,1.00,0.57,1.00,0.71";"1508606554"
"interior design ideas small homes";"84";"0";"50";"79.26";"1.72";"https://www.trendir.com/small-wooden-homes-and-cottages/";"0.00";"0.00";"0.55";"11100000";"0.78,0.44,0.44,1.00,0.44,0.11,0.22,0.56,0.22,1.00,1.00,0.44";"1510329603"
"tv interior designers";"66";"0";"20";"81.14";"2.00";"https://www.trendir.com/modern-tv-stand-designs/";"0.00";"0.00";"0.28";"48100000";"0.20,0.20,0.40,0.40,0.20,0.40,0.40,0.40,0.80,0.60,0.80,1.00";"1509428487"
"modern interior design magazine";"16";"0";"30";"70.08";"5.37";"https://www.trendir.com/";"0.00";"0.00";"0.27";"184000000";"1.00,0.50,0.75,0.50,0.50,0.75,0.75,0.50,0.50,1.00,0.75,0.75";"1509337788"
"artistic interior design";"73";"0";"40";"74.90";"7.89";"https://www.trendir.com/fearlessly-artistic-and-definitely-exciting-interior-design-by-revamp/";"0.00";"0.00";"0.26";"30700000";"0.60,0.60,0.60,0.60,1.00,0.80,0.60,0.80,0.40,0.60,1.00,1.00";"1508679779"
"modern classic design interior";"67";"0";"70";"73.97";"3.76";"https://www.trendir.com/classic-french-interior-decor-with-a-modern-twist/";"0.00";"0.00";"0.39";"7570000";"0.56,0.78,0.78,0.22,0.78,1.00,0.11,1.00,0.11,0.78,0.78,0.33";"1509988348"
